neighbourhood_cleansed,room_type,accommodates,bedrooms,beds,bathrooms,minimum_nights,maximum_nights,total_reviews_historicas,total_clicks_acumulados,price
pacífico,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-1.2372359139971894,3.784189633918261,0,4.174387269895637
san jerónimo,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-1.2322302425215348,4.997212273764115,0,4.532599493153256
carretera de cadiz,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.0624430124129785,-1.2147103923567435,0.0,0,4.90527477843843
universidad,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,1.4914401104131076,1.5659401123694134,2.302585092994046,0,4.394449154672439
centro,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.0624430124129785,-0.6991262303643148,5.225746673713202,0,4.143134726391533
guindalera,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,1.4316753749197966,-0.3362150483793528,0.0,0,4.634728988229636
centro,2,-0.7945562327020392,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,3.091042453358316,0,3.5553480614894135
trafalgar,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,3.044522437723423,0,4.553876891600541
la buhaira,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-1.212207556618916,6.030685260261263,0,3.8066624897703196
simancas,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,1.6094379124341003,0,4.430816798843313
embajadores,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.0,0,4.02535169073515
centro,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,1.6094379124341003,0,4.290459441148391
palos de moguer,2,-0.7945562327020392,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,1.4914401104131076,-0.3362150483793528,0.0,0,4.174387269895637
embajadores,0,-0.7945562327020392,-1.4973974472280942,-0.7425711525133675,-0.4462663485364962,-0.12220774790628951,-0.3362150483793528,4.060443010546419,0,4.343805421853684
castillejos,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.12220774790628951,-0.3362150483793528,0.0,0,4.127134385045092
universidad,0,-0.7945562327020392,-1.4973974472280942,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,1.0986122886681098,0,5.043425116919247
almenara,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,1.0986122886681098,0,4.127134385045092
centro,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.6931471805599453,0,4.543294782270004
almendrales,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,1.4316753749197966,-0.42381429920330915,0.0,0,4.532599493153256
cortes,0,-0.7945562327020392,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,4.61512051684126,0,4.804021044733257
embajadores,0,-0.7945562327020392,-1.4973974472280942,-0.7425711525133675,-0.4462663485364962,-0.1819724833996005,-0.3362150483793528,4.844187086458591,0,4.543294782270004
centro,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,5.2832037287379885,0,4.672828834461906
gaztambide,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,4.007333185232471,0,4.1588830833596715
atocha,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.1819724833996005,-1.179670692027161,1.0986122886681098,0,4.61512051684126
puerta del angel,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.1819724833996005,-0.3362150483793528,3.044522437723423,0,4.897839799950911
sol,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,2.4909807425433375,-0.2417372188929115,-1.209704720881089,1.0986122886681098,0,3.295836866004329
centro,0,-0.7945562327020392,-0.48125855188022465,-1.3571437913508724,-0.4462663485364962,-0.1819724833996005,-1.0995799484166866,2.0794415416798357,0,4.23410650459726
universidad,0,-0.7945562327020392,-1.4973974472280942,-0.7425711525133675,-0.4462663485364962,1.4316753749197966,1.5659401123694134,0.0,0,5.017279836814924
este,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.0,0,4.276666119016055
aguilas,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-1.1746650205515063,5.087596335232384,0,3.5553480614894135
feria,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,5.075173815233827,0,5.176149732573829
embajadores,0,-0.7945562327020392,-1.4973974472280942,-0.12799851367586254,-0.4462663485364962,0.23638066505357652,1.5659401123694134,5.123963979403259,0,4.653960350157523
horcajo,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-1.1805781213064546,-0.3015019543862225,-0.3362150483793528,3.58351893845611,0,3.970291913552122
alfalfa,0,-0.7945562327020392,-1.4973974472280942,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,1.791759469228055,0,5.318119993844216
"encarnación, regina",0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,1.5659401123694134,5.5134287461649825,0,4.584967478670572
trafalgar,0,-0.7945562327020392,-1.4973974472280942,-0.12799851367586254,-0.4462663485364962,-0.2417372188929115,-1.1771678562893337,3.5263605246161616,0,4.700480365792417
moscardó,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,2.1972245773362196,0,4.07753744390572
este,0,-0.7945562327020392,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.2417372188929115,1.5659401123694134,4.143134726391533,0,4.477336814478207
valdeacederas,0,-0.7945562327020392,-1.4973974472280942,-0.7425711525133675,0.2880454242334622,-0.12220774790628951,1.5659401123694134,3.871201010907891,0,4.6443908991413725
pilar,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,2.833213344056216,0,3.912023005428146
san bernardo,2,-0.7945562327020392,-0.48125855188022465,-0.12799851367586254,1.0223571970034204,-0.3015019543862225,-1.2372359139971894,3.6888794541139363,0,4.290459441148391
el viso,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.0624430124129785,-0.49889937133812884,4.3694478524670215,0,4.672828834461906
palacio,0,-0.7945562327020392,-1.4973974472280942,-0.7425711525133675,-0.4462663485364962,-0.0624430124129785,-0.3362150483793528,5.017279836814924,0,4.248495242049359
palacio,0,-0.7945562327020392,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.12220774790628951,-1.0244948762818669,5.459585514144159,0,4.6443908991413725
justicia,0,-0.7945562327020392,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,1.4914401104131076,-0.3362150483793528,2.302585092994046,0,4.07753744390572
palomeras sureste,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,1.9459101490553132,0,3.8918202981106265
centro,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,2.0794415416798357,0,4.418840607796598
valverde,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,3.9512437185814275,0,3.713572066704308
"el torrejón, el cerezo",0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.1819724833996005,-1.172162184813679,4.219507705176107,0,4.276666119016055
centro,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,3.7612001156935624,0,4.276666119016055
trafalgar,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,2.9444389791664403,0,3.871201010907891
cuatro caminos,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,3.4011973816621555,0,4.897839799950911
valverde,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,1.6094379124341003,0,3.5263605246161616
arcos,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.0624430124129785,-1.172162184813679,3.7376696182833684,0,3.6109179126442243
ibiza,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.1819724833996005,-0.3362150483793528,3.4339872044851463,0,4.653960350157523
numancia,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,1.791759469228055,0,4.477336814478207
pueblo nuevo,2,-0.7945562327020392,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-1.212207556618916,3.367295829986474,0,3.912023005428146
almendrales,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,2.6390573296152584,0,4.110873864173311
berruguete,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,2.8903717578961645,0,3.871201010907891
centro,0,-0.7945562327020392,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.1819724833996005,-1.0244948762818669,4.02535169073515,0,4.442651256490317
ibiza,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.0,0,4.8283137373023015
san bartolomé,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,0.6931471805599453,0,5.583496308781699
embajadores,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,4.07753744390572,0,3.8918202981106265
entrevías,0,-0.7945562327020392,-1.4973974472280942,-0.7425711525133675,-0.4462663485364962,5.017559504518458,-0.3362150483793528,0.0,0,4.0943445622221
ventas,0,-0.7945562327020392,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,0.5352043425201316,-0.3362150483793528,2.1972245773362196,0,4.174387269895637
san bartolomé,0,-0.7945562327020392,-1.4973974472280942,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,5.7430031878094825,0,4.543294782270004
goya,0,-0.7945562327020392,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.6931471805599453,0,4.859812404361672
pacífico,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.12220774790628951,-0.3362150483793528,2.70805020110221,0,4.74493212836325
triana casco antiguo,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,0.2880454242334622,-0.2417372188929115,-0.3362150483793528,3.713572066704308,0,5.236441962829949
centro,0,-0.7945562327020392,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,-0.2417372188929115,1.5659401123694134,3.4339872044851463,0,4.204692619390966
museo,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,1.5659401123694134,4.07753744390572,0,4.04305126783455
nervión,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,4.110873864173311,0,4.31748811353631
embajadores,0,-0.7945562327020392,-1.4973974472280942,-0.7425711525133675,-0.4462663485364962,-0.1819724833996005,-0.49889937133812884,4.406719247264253,0,4.30406509320417
cortes,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,0.057086458573643514,-0.3362150483793528,1.0986122886681098,0,3.8918202981106265
palacio,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,3.4965075614664802,0,5.2832037287379885
ventas,0,-0.7945562327020392,-0.48125855188022465,-0.12799851367586254,-0.4462663485364962,1.3121459039331747,-0.3362150483793528,1.791759469228055,0,4.07753744390572
entrevías,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.0624430124129785,-0.46636250674637364,0.6931471805599453,0,4.276666119016055
palacio,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.0624430124129785,-0.3362150483793528,3.8501476017100584,0,5.293304824724492
centro,0,-0.7945562327020392,-1.4973974472280942,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,2.0794415416798357,0,4.672828834461906
carretera de cadiz,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.12220774790628951,-0.3362150483793528,4.90527477843843,0,4.442651256490317
embajadores,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,0.0,0,4.5217885770490405
sol,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.0,0,4.5217885770490405
palacio,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,4.418840607796598,0,4.976733742420574
centro,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.0624430124129785,0.5773199959276204,4.700480365792417,0,4.2626798770413155
chopera,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,0.2880454242334622,-0.3015019543862225,-0.3362150483793528,0.0,0,2.0794415416798357
universidad,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,1.5512048459064187,1.5659401123694134,2.8903717578961645,0,3.9512437185814275
museo,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,0.057086458573643514,-1.1746650205515063,0.0,0,4.8283137373023015
centro,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,1.3862943611198906,0,5.0369526024136295
embajadores,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.12220774790628951,0.5773199959276204,3.8066624897703196,0,4.248495242049359
goya,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,3.6375861597263857,0,5.1647859739235145
santa cruz,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.0,0,5.407171771460119
centro,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,3.912023005428146,0,3.9889840465642745
universidad,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,3.2188758248682006,0,4.787491742782046
embajadores,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-1.1805781213064546,-0.2417372188929115,-1.2372359139971894,4.3694478524670215,0,3.8066624897703196
cortes,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,1.3121459039331747,-0.3362150483793528,1.9459101490553132,0,4.110873864173311
mirasierra,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,1.3719106394264857,1.563437276631586,1.9459101490553132,0,3.6109179126442243
puerta del angel,2,-0.7945562327020392,-1.4973974472280942,-0.7425711525133675,-1.914889894076413,-0.3015019543862225,1.5659401123694134,3.4011973816621555,0,3.5553480614894135
santa cruz,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,0.2880454242334622,-0.2417372188929115,-0.3362150483793528,3.9512437185814275,0,5.342334251964811
sol,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.1819724833996005,-0.3362150483793528,5.0106352940962555,0,4.859812404361672
arapiles,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,6.810501569317787,-0.3362150483793528,5.030437921392435,0,4.61512051684126
universidad,2,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.0,0,4.8283137373023015
san lorenzo,0,-0.7945562327020392,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,4.5217885770490405,0,4.382026634673881
